cluster_id,rank,key,label,euclidean_distance,cosine_similarity
22,3,christian groups,christian groups,0.8276426264529206,0.5741952643748076
22,4,new age groups,new age groups,0.8290541220715624,0.5725137060709838
22,5,older members,older members,0.8302832737102696,0.5710474297183159
22,6,shaker communities,shaker communities,0.831377186746193,0.5697403732344826
22,7,i am movement,i am movement,0.8370928944338982,0.5628834261095124
22,8,understanding new religious movements,understanding new religious movements,0.8370966812505942,0.5628785639551959
22,9,exploring new religions,exploring new religions,0.8397496562855818,0.5596802463112607
22,10,the international society for krishna consciousness,the international society for krishna consciousness,0.8408250810548694,0.5583813224646627
23,1,sathya sai baba,sathya sai baba,0.5723872787868973,0.8327809925276972
23,2,satya sai baba,satya sai baba,0.5853489053617448,0.8218648279508622
23,3,sathya sai baba movement,sathya sai baba movement,0.6020943186849684,0.8074002170366186
23,4,bhagavan sri sathya sai baba,bhagavan sri sathya sai baba,0.605598936064572,0.8043214585354268
23,5,sai baba,sai baba,0.6258616619833743,0.786170091963663
23,6,sathya sai movement,sathya sai movement,0.6622891379028694,0.7520359436737901
23,7,shirdi sai baba,shirdi sai baba,0.6661692968216919,0.7482859893937691
23,8,sathya sai organisation,sathya sai organisation,0.6737161101359981,0.740930628771611
23,9,sai baba movement,sai baba movement,0.6780409886375997,0.7366773249956284
23,10,sathya sai,sathya sai,0.6906897932006666,0.7240838354294438
24,1,islamists,islamists,0.625384267220207,0.7946246735672303
24,2,muslim brotherhood,muslim brotherhood,0.64191048076004,0.7783767057688498
24,3,wahhabis,wahhabis,0.6488935318543175,0.7713842031868106
24,4,the nation of islam,the nation of islam,0.649464773892493,0.7708089613193064
24,5,islamist,islamist,0.6496496189263363,0.7706225325500259
24,6,muslims,muslims,0.6542483809264691,0.7659705593358191
24,7,islamism,islamism,0.6625429568047603,0.7574973646695911
24,8,black muslims,black muslims,0.6640627535624816,0.755932922043281
24,9,wahhabism,wahhabism,0.666133571686583,0.7537964516129114
24,10,ikhwan al-muslimin,ikhwan al-muslimin,0.6680869423860524,0.751774139074585
25,1,so ¯ka gakkai,so ¯ka gakkai,0.6738226369916396,0.7509642266399701
25,2,soka gakkai,soka gakkai,0.6834037263097719,0.7404238645312285
25,3,sekai kyuseikyo,sekai kyuseikyo,0.69071741945268,0.732278089346055
25,4,sekai kyusei kyo,sekai kyusei kyo,0.7022887240379241,0.7192127109353785
25,5,i,i,0.705153373089626,0.7159444591894311
25,6,self,self,0.7075881106230313,0.7131568426260753
25,7,ikeda daisaku,ikeda daisaku,0.7086913982031935,0.7118897876392419
25,8,kurozumikyo,kurozumikyo,0.7087004965627581,0.7118796253390773
25,9,mau mau,mau mau,0.7132162564035439,0.7066745899068814
25,10,daisaku ikeda,daisaku ikeda,0.7139544167409706,0.7058213677684033
26,1,aum shinrikyo,aum shinrikyo,0.40120758066516343,0.9326130706376836
26,2,aum shinrikyo ¯,aum shinrikyo ¯,0.42623830112627487,0.9189385312876599
26,3,aum shinriky ō,aum shinriky ō,0.4522492034386846,0.9038518417835958
26,4,aum shinrikyˆ o,aum shinrikyˆ o,0.5461933852339493,0.8419227666036634
26,5,aum shinriky o,aum shinriky o,0.5480512973761065,0.8405801691697925
26,6,tenrikyo,tenrikyo,0.5995569553703262,0.8015546526874562
26,7,shinshukyo,shinshukyo,0.6945249406042922,0.7204135275777941
26,8,shinto,shinto,0.737670104966192,0.6796159076803918
26,9,sekai kyuseikyo,sekai kyuseikyo,0.7485829898261888,0.6689073436775217
26,10,konkokyo,konkokyo,0.770708061718146,0.6467135517203365
27,1,the unification church,the unification church,0.3604526260725036,0.9520301058993351
27,2,unification church,unification church,0.4322198153257408,0.9146792021011161
27,3,unifi cation church,unifi cation church,0.505152049802507,0.8697931989220005
27,4,unificationist church,unificationist church,0.5228799049136583,0.8578277263858027
27,5,unification church/ moonies,unification church/ moonies,0.5782573380023384,0.8177914733624163
27,6,unificationists,unificationists,0.6288773805940195,0.7776715914150241
27,7,unificationist,unificationist,0.6393159404377379,0.7689802688571503
27,8,unitarian church,unitarian church,0.6460643655955349,0.7632848360850139
27,9,unificationism,unificationism,0.6505927777136423,0.7594296369723781
27,10,association of unity churches,association of unity churches,0.658782853826724,0.7523888586820722
28,1,order of the solar temple,order of the solar temple,0.5232592937230591,0.8605827553195453
28,2,renewed order of the temple,renewed order of the temple,0.6202280478467587,0.7857199679931313
28,3,order of the golden dawn,order of the golden dawn,0.6206014749488814,0.7854069337515237
28,4,order of the star of the east,order of the star of the east,0.6314806577342584,0.776209860209016
28,5,holy order of mans,holy order of mans,0.6466714570950826,0.7631017402973609
28,6,hermetic order of the golden dawn,hermetic order of the golden dawn,0.6617449116298622,0.7497857349844912
28,7,ordo templi orientis,ordo templi orientis,0.6627831755004508,0.7488573858079716
28,8,sufi order of the west,sufi order of the west,0.6681415426126752,0.7440425190482962
28,9,symbolic order,symbolic order,0.6875412187710558,0.7262858028831977
28,10,the order,the order,0.6924824041282367,0.7216816806263818
29,1,rosicrucian order,rosicrucian order,0.5414723140001041,0.8485143000197715
29,2,rosicrucian fellowship,rosicrucian fellowship,0.5482692317396506,0.8434671280005249
29,3,rosicrucian fraternity,rosicrucian fraternity,0.5600307591205079,0.8345847952374881
29,4,rosicrucian,rosicrucian,0.5868850448641505,0.8135969877200738
29,5,rosicrucianism,rosicrucianism,0.586929919647571,0.8135611191504075
29,6,rosicrucian anthroposophic league,rosicrucian anthroposophic league,0.6269678598559115,0.7804423223611511
29,7,ancient mystical order of the rosy cross,ancient mystical order of the rosy cross,0.6395158980396595,0.769613427479838
29,8,rosy cross,rosy cross,0.6971490851587755,0.7171191952822671
29,9,lectorium rosicrucianum,lectorium rosicrucianum,0.7363854192987567,0.6787914657972538
29,10,rosicrucians,rosicrucians,0.7444177158828218,0.6706866715691069
30,1,the family (formerly the children of god),the family (formerly the children of god),0.44083187872069873,0.9100992155288024
30,2,the children of god,the children of god,0.4736670199433885,0.8903367344785532
30,3,children of god/the family,children of god/the family,0.47959195040850516,0.8866196139202192
30,4,children of god,children of god,0.5277283725252833,0.8547075259825245
30,5,children of god (cog),children of god (cog),0.579892023337155,0.8166820290236634
30,6,free the children of god,free the children of god,0.6562437594485718,0.7545666596160046
30,7,word of god,word of god,0.6869023438856604,0.7274654200070334
30,8,the worldwide church of god,the worldwide church of god,0.6907461174733589,0.7239800365202076
30,9,the church of the lamb of god,the church of the lamb of god,0.6942022418561711,0.7208298820310044
30,10,children of jesus and mary,children of jesus and mary,0.70576478253535,0.7101764792485206
31,1,neo- pagan,neo- pagan,0.509091033303253,0.8730848230061522
31,2,neo-paganism,neo-paganism,0.5255107147535234,0.8613951201792767
31,3,neo-pagans,neo-pagans,0.5576805441195977,0.8374172092045451
31,4,neopaganism,neopaganism,0.5703731712746538,0.8275649663209589
31,5,paganism,paganism,0.6004154510946814,0.8033617838122857
31,6,modern paganism,modern paganism,0.6007025644021867,0.8031245845721073
31,7,neo-pagan,neo-pagan,0.606298410022159,0.798476685382668
31,8,contemporary paganism,contemporary paganism,0.6280545142311927,0.7799976736827504
31,9,pagan movement,pagan movement,0.6285604661795113,0.7795601531240006
31,10,neo-templarism,neo-templarism,0.6409238768271485,0.7687600673351442
32,1,the church of jesus christ of latter-day saints,the church of jesus christ of latter-day saints,0.5134317678211235,0.8725704731748576
32,2,the worldwide church of god,the worldwide church of god,0.5644728449441686,0.8340687674602641
32,3,the church,the church,0.5645560301501301,0.8340029833988579
32,4,the church of the lamb of god,the church of the lamb of god,0.5744792602545673,0.8260932459575105
32,5,community of christ,community of christ,0.5858335809047127,0.8168737006323437
32,6,the last testament church,the last testament church,0.5873710631176361,0.8156110398804524
32,7,church of jesus christ of latter-day saints,church of jesus christ of latter-day saints,0.5923791394078827,0.8114767367304336
32,8,church of the lamb of god,church of the lamb of god,0.6025446813121035,0.802975985087587
32,9,church of the living word,church of the living word,0.6060718568973418,0.7999930056684585
32,10,worldwide church of god,worldwide church of god,0.6074129232767113,0.7988541698365319
33,1,african independent churches,african independent churches,0.5275120093420009,0.8617333837258496
33,2,african initiated churches,african initiated churches,0.5629159251355117,0.8348243335897585
33,3,african orthodox church,african orthodox church,0.6367086103295239,0.7731204278532748
33,4,african pentecostal christians,african pentecostal christians,0.6403043868893774,0.7699197137633709
33,5,african pentecostal evangelization,african pentecostal evangelization,0.6565206113554974,0.755261525653928
