entity_key,entity_label,nearest_cluster_id,euclidean_distance,cosine_similarity
wierwille,wierwille,25,0.9086046511720787,0.44982166730230805
churches of christ,churches of christ,32,0.624991183812796,0.7836939636872717
nardec,nardec,9,0.8779617602672437,0.5466434095470633
cynthia kisser,cynthia kisser,35,0.8466882686832139,0.5466367582349342
steve hassan,steve hassan,25,0.8741539010958037,0.4996037060919747
executive director,executive director,35,0.8279900970346016,0.5699381121840561
ronald enroth,ronald enroth,35,0.8540591858810831,0.5373076500950775
anson shupe,anson shupe,25,0.8177187985694615,0.5769971131502911
lyndon larouche,lyndon larouche,35,0.815681746234871,0.5849932685845742
galen kelly,galen kelly,25,0.8788710174937794,0.49290146186408457
the way corps,the way corps,37,0.6663165765278679,0.7458122249390622
ot levels,ot levels,35,0.7728818372965831,0.6355884001939676
ot iii,ot iii,35,0.786983313768036,0.6192193062064436
church of scientology international,church of scientology international,2,0.47192403058403093,0.8824876844168663
mother church,mother church,32,0.6885136584830158,0.7253038424878993
guardian's office,guardian's office,36,0.7382622650191896,0.6745346382896913
freewinds,freewinds,35,0.727386820105545,0.6863807055661637
copenhagen,copenhagen,36,0.8251892207017492,0.5745791135383553
sydney,sydney,25,0.8296098066443961,0.5611192378203578
rpf,rpf,36,0.8360939826636539,0.5612549442259424
burning times,burning times,37,0.7571274347993316,0.6608181750271369
native americans,native americans,24,0.755642495211293,0.6550695957309606
william bainbridge,william bainbridge,35,0.8819782026794677,0.5012400172678741
anti-satanists,anti-satanists,15,0.6759219329355282,0.7370280785834373
randy weaver,randy weaver,35,0.8502473577401229,0.5421424324961788
peoples' temple,peoples' temple,0,0.4293530159465443,0.9128272842845415
tokyo subway,tokyo subway,25,0.8112635708255622,0.5855197024150612
fbi law enforcement bulletin,fbi law enforcement bulletin,36,0.800148133486728,0.6045131320528994
chalcedon foundation,chalcedon foundation,34,0.8057589268659258,0.5986110224065335
andrew sandlin,andrew sandlin,35,0.8620057093441387,0.5271602483171763
calvinism,calvinism,24,0.8016847691162511,0.5994440377864183
rushdoony,rushdoony,25,0.861095042348123,0.5179709158336643
bush,bush,36,0.8416148987884996,0.5544425359686409
american civil liberties union,american civil liberties union,36,0.7293605629010188,0.6841431203498769
establishment clause,establishment clause,36,0.8403119467302131,0.5560546247184835
bush administration,bush administration,36,0.816348601138409,0.5852519933578197
samhain,samhain,15,0.8126019914667924,0.5972993587035135
fall equinox,fall equinox,35,0.8209353559324891,0.5785950917683671
helms amendment,helms amendment,35,0.7789756275030622,0.6285514355416256
clarksburg,clarksburg,35,0.9020427117687728,0.4746027924745098
west virginia,west virginia,35,0.8822869709034101,0.5008346984435949
gobitis,gobitis,25,0.869339947827708,0.5064068089358975
west virginia state board of education,west virginia state board of education,36,0.8680692218861695,0.5211781906877098
american legion,american legion,36,0.7476475448316444,0.6642780544240641
bill of rights,bill of rights,36,0.7467655535491375,0.6652473158721004
richwood,richwood,25,0.9217892626039489,0.4302603782248277
catlette,catlette,35,0.8363614532032988,0.5595703640737343
window glass cutters league of america,window glass cutters league of america,36,0.825873271014238,0.573748683014605
pittsburgh plate glass company,pittsburgh plate glass company,35,0.8380889178224753,0.5574180845813559
paul schmidt,paul schmidt,35,0.8723833048583793,0.5137663877388334
executive order 8802,executive order 8802,25,0.8900311436797304,0.4768994535913794
committee on fair employment practice,committee on fair employment practice,36,0.742302329369846,0.6701348721915363
lawrence w. cramer,lawrence w. cramer,35,0.9112365178846112,0.4621969990846848
minersville school district v. gobitis,minersville school district v. gobitis,35,0.8545991889901945,0.5366213500168372
barnette,barnette,35,0.9038535863513996,0.4721691540865359
supreme court,supreme court,2,0.7516455509965528,0.679679467045359
sage publications,sage publications,34,0.818499605863941,0.5835207453986462
robert ellwood,robert ellwood,35,0.8930921426990239,0.48655951566700273
poland,poland,36,0.8575320358659573,0.5345513665264218
university of toronto press,university of toronto press,34,0.8242275712409446,0.5766595065361764
the new vigilantes,the new vigilantes,35,0.7087047873164793,0.7063451034532375
lynne hume,lynne hume,35,0.8452752217402298,0.5484155112627438
associated press,associated press,36,0.9011814802722173,0.4780913542542932
religious freedom,religious freedom,39,0.6790276907942695,0.7344333117452153
how the millennium comes violently,how the millennium comes violently,45,0.7207053634582887,0.6932546406396007
rapture,rapture,35,0.7788475797430882,0.6286996448088344
christian reconstruction,christian reconstruction,32,0.7680301245900321,0.6442529179884534
pentecostal church,pentecostal church,32,0.7274072539233181,0.6867658190705426
ibid.,ibid.,24,0.7630502831896053,0.6463418007559859
r,r,25,0.7749518558793965,0.6322066940158217
florida,florida,24,0.8556053945057995,0.5301185808403914
nara-rg 21,nara-rg 21,9,0.8793170658423086,0.5451743993970879
wvrhc,wvrhc,35,0.8851588460777019,0.49705798482577107
hearing records,hearing records,35,0.7127561006711912,0.7020599483965981
nara-rg 228,nara-rg 228,25,0.8899473893593801,0.47702018025025616
stone,stone,25,0.8244686122636765,0.5680120357810883
roberts,roberts,35,0.8858503170173994,0.49614625950800195
money and power in the new religions,money and power in the new religions,57,0.7026448904970731,0.7116481380899902
freudian,freudian,34,0.776170464426886,0.6327425245837728
madsen,madsen,25,0.8572807161202977,0.5232841974105922
cagliostro,cagliostro,25,0.8733504884488269,0.5007416787134897
crises of charismatic legitimacy,crises of charismatic legitimacy,54,0.7013782257454271,0.7130309550923646
charles y. glock,charles y. glock,35,0.8565684233753403,0.5341140068977366
the charismatic relationship,the charismatic relationship,54,0.6520055984531873,0.7586988105230931
evolving perspectives on charismatic leadership,evolving perspectives on charismatic leadership,54,0.6354066211937623,0.7733037218232638
american sociological review,american sociological review,36,0.7642867974828794,0.6457748177698998
lindholm,lindholm,25,0.8939066496286984,0.47129562643099226
seductive poison,seductive poison,35,0.7857405354759214,0.6206742147113835
religious violence in contemporary japan,religious violence in contemporary japan,39,0.7527898427226474,0.6603422265058841
second advent,second advent,32,0.7280364377311773,0.6861245863797152
christopher edwards,christopher edwards,35,0.8917545049689256,0.4883362224853655
nsa,nsa,36,0.803597578546905,0.6004442024150093
est,est,25,0.7924469734794796,0.6099797780526436
the power,the power,37,0.56601483800201,0.8270852944429827
mennonites,mennonites,24,0.8611239442924994,0.5227690212888815
masons,masons,24,0.7986276958093057,0.6032391410695912
münster,münster,25,0.9021318200590389,0.4593218197196884
new york city,new york city,37,0.7937815995261936,0.6234397693333887
shaker communities,shaker communities,35,0.795730040468839,0.6089181660442021
brigham young,brigham young,35,0.800699230282596,0.6030146962537842
anti-slavery society,anti-slavery society,34,0.723146839851555,0.6907128314708662
wilford woodruff,wilford woodruff,35,0.871098022587534,0.515433845953118
watch tower society,watch tower society,34,0.6936818936650463,0.7211536755541703
katherine tingley,katherine tingley,35,0.8423826324757727,0.5520481233279233
point loma,point loma,35,0.8220031289501933,0.5772900702610002
los angeles times,los angeles times,37,0.817416954402807,0.5984007492863835
il,il,25,0.8433897684879954,0.5424327002550614
robert s. ellwood,robert s. ellwood,35,0.9055307783733672,0.46991115914095505
thomas jefferson,thomas jefferson,36,0.8130392816403231,0.5892179310796779
kennedy,kennedy,25,0.8624607032614784,0.5160631998015895
native american spirituality,native american spirituality,31,0.7908263492140865,0.6210749816078135
dietrich bonhoeffer,dietrich bonhoeffer,25,0.8895974551141137,0.47752511185068414
harvey cox,harvey cox,35,0.8821280545741341,0.5010435861017464
protestant churches,protestant churches,32,0.7143383779622525,0.699951117231512
robert n. bellah,robert n. bellah,35,0.9047457677842744,0.47096822151635515
wade clark roof,wade clark roof,35,0.8626050645401334,0.5263908186722246
friedman,friedman,35,0.886532646255513,0.49524617871463883
dobbelaere,dobbelaere,25,0.8220607281357509,0.5712257496500956
healing workshop,healing workshop,35,0.7641343067533684,0.6455937593098302
armed guard,armed guard,24,0.7846846108611155,0.6203654064140764
nichiren shoshu buddhism,nichiren shoshu buddhism,25,0.8613165853678073,0.5176621070271419
joining new religious movements,joining new religious movements,57,0.6078463365473239,0.7974422976406459
eckancar,eckancar,25,0.8847757567260743,0.4844601117038791
margaret t. singer,margaret t. singer,34,0.8739088695214576,0.5151403910253208
tom dulack,tom dulack,35,0.8434182905565989,0.5507493412343449
radical departures,radical departures,35,0.692766142023208,0.7229675654713187
david chidester,david chidester,1,0.8751949184889833,0.5220354888403446
becoming a world-saver,becoming a world-saver,35,0.802766192808985,0.6005484376979686
a time to chant,a time to chant,35,0.7347968977956424,0.678317293356866
the church of satan,the church of satan,15,0.6181089592322786,0.7884083700318013
sunday school,sunday school,49,0.7837314256800075,0.6275999815174311
symbionese liberation army,symbionese liberation army,24,0.8019674234685445,0.5990926835718522
sla,sla,25,0.8447263660764862,0.5406038324444478
oakland family,oakland family,37,0.7876237108693355,0.6298429222621198
violence and new religious movements,violence and new religious movements,39,0.5931511322436203,0.8110755345693839
jim,jim,25,0.81348282885882,0.5825969661522983
university of california,university of california,2,0.8423414350674182,0.5940146475748872
bay area,bay area,36,0.8012791292684255,0.6031804640562792
tim stoen,tim stoen,25,0.8456058472181234,0.5393984687293103
huey newton,huey newton,25,0.8588006167429012,0.521169888554799
san francisco chronicle,san francisco chronicle,37,0.9351293500309688,0.4627563941213534
american indian movement,american indian movement,24,0.7972282520370285,0.6049715078095435
don harris,don harris,25,0.8739496498786561,0.49989271844950794
nbc,nbc,37,0.8144093294034791,0.6016276982451252
congressman,congressman,35,0.8125817187095977,0.5887497398336862
new order,new order,35,0.7170953687752228,0.6974426211106987
the order,the order,37,0.5921086022198825,0.807214831714971
adfi,adfi,36,0.8378940819955658,0.559038551670872
rosy cross,rosy cross,29,0.6971490851587755,0.7171191952822671
creator,creator,35,0.8097893259779388,0.5921209207267317
québec,québec,36,0.8660606137909865,0.5237398524130898
rosicrucian fraternity,rosicrucian fraternity,29,0.5600307591205079,0.8345847952374876
9 o'clock service,9 o'clock service,35,0.7876180366228472,0.6184762402614212
osel tendzin,osel tendzin,25,0.8218579765336278,0.571495555412915
the brahma kumaris,the brahma kumaris,5,0.7712190812803943,0.6414453697631235
from sex to superconsciousness,from sex to superconsciousness,43,0.7970651353412869,0.6094974797329376
rajneeshism,rajneeshism,20,0.5989920870729476,0.8099428235049966
vivianne crowley,vivianne crowley,35,0.8676019793435678,0.5199573394613345
judaeo-christian,judaeo-christian,24,0.7305761264700015,0.6839700005684664
buddhist monasteries,buddhist monasteries,34,0.8405991468235372,0.5567848130505247
sahaj yoga,sahaj yoga,17,0.6025855478611812,0.804794737480423
paul heelas,paul heelas,35,0.886174855919978,0.4957178599290903
boucher,boucher,25,0.8758007457475324,0.49726777630406727
hmso,hmso,25,0.8965386882950905,0.46747577644539556
rose,rose,29,0.8215208708970464,0.5884126294753994
ansaar,ansaar,25,0.8100330942558571,0.5871371270470908
barrytown,barrytown,25,0.9100777853441072,0.44764951421736776
rajneesh foundation international,rajneesh foundation international,20,0.6349717805246755,0.7776907341672024
university of copenhagen,university of copenhagen,34,0.8450815537070905,0.5512753540313142
time magazine,time magazine,37,0.7359211848426457,0.6816363722625598
zaleski,zaleski,25,0.8815492724372281,0.48907926001171337
the soul of cyberspace,the soul of cyberspace,35,0.7811908128348621,0.6259794036401811
hale-bopp,hale-bopp,25,0.8526759111773962,0.5296661790930055
roman,roman,35,0.8563485258785566,0.5343941584991215
church of the subgenius,church of the subgenius,32,0.7188385189859392,0.6954376140297385
reginald bibby,reginald bibby,25,0.9014360504054113,0.46033847558172647
beacon press,beacon press,35,0.7835849534613007,0.6231914942192138
marx,marx,35,0.7839860873768327,0.6227234794171064
jr.,jr.,35,0.7828743045132294,0.6240201941280916
cynthia,cynthia,35,0.8388744871168664,0.556437537035935
coming,coming,35,0.7059207911616219,0.7092759209888072
mind,mind,35,0.6872631906335408,0.7286188331222602
murrah federal building,murrah federal building,36,0.8837894429980017,0.5009230749802627
guardian,guardian,37,0.7839339247441847,0.6336555693638113
ian reader,ian reader,35,0.8194500399814115,0.5804082206344672
stuart wright,stuart wright,35,0.8778957016930001,0.5065864704112689
terror in the mind of god,terror in the mind of god,30,0.7568011313136813,0.661050980958341
parliamentary commission of investigation,parliamentary commission of investigation,36,0.7543255126465419,0.6569006304122721
commission,commission,36,0.7917165603374111,0.6143844598519088
constitutional court,constitutional court,36,0.7722659308881702,0.636757709531473
house of representatives,house of representatives,2,0.7874333941065539,0.6470414892433327
french law,french law,36,0.8357423506005771,0.5616873366051156
puducherry,puducherry,25,0.8617190309680773,0.5171003230551818
heehs,heehs,25,0.7896533994610807,0.6135616497559522
joachim wach,joachim wach,25,0.9088349248429994,0.4494820690689256
olav hammer,olav hammer,25,0.9137252452686756,0.44225810090850937
mikael rothstein,mikael rothstein,35,0.8776630712867738,0.5068904355057975
the invention of sacred tradition,the invention of sacred tradition,55,0.7635345937819122,0.6470228315027311
unifi cation church,unifi cation church,27,0.505152049802507,0.8697931989220005
the moonies,the moonies,37,0.7710653613468516,0.6468130334883052
neo-sufi,neo-sufi,31,0.6971888677306114,0.716952806298095
unifi cationism,unifi cationism,27,0.7579792080243508,0.6601167478362734
ra ë lians,ra ë lians,25,0.7773082041214637,0.6292418157398055
conversion to nrms,conversion to nrms,9,0.496184993484884,0.8702697362243749
unifi cationists,unifi cationists,27,0.7277321666444531,0.6896213863321397
mao zedong,mao zedong,24,0.842285209459844,0.5476634175014666
modern paganism,modern paganism,31,0.6007025644021867,0.8031245845721073
charmed,charmed,35,0.790944741935105,0.6145683220384565
anonymous,anonymous,35,0.6926968515815499,0.7230393743223111
web 3.0,web 3.0,35,0.7640485979207579,0.6456907068178277
youtube,youtube,35,0.7905561400628112,0.6150253863945194
tom cruise,tom cruise,37,0.8344748059922223,0.5798731982395487
south park,south park,2,0.7724411153363051,0.6608990244959898
russian orthodox church,russian orthodox church,32,0.7497045076937505,0.6637168647424575
victoria,victoria,35,0.8667398285815212,0.521069618295694
orthodox church,orthodox church,2,0.7045858189819925,0.7202874643309032
joel best,joel best,35,0.9095390460409994,0.46449717336336604
priesthood,priesthood,32,0.7447884211054681,0.668858778918377
augsburg confession,augsburg confession,32,0.7754013849207858,0.6362911944031997
houteff,houteff,25,0.9118106159425662,0.44509073264500115
kolob,kolob,25,0.8438503536992584,0.5418029050963009
erich von d ä niken,erich von d ä niken,25,0.8587678791482476,0.5212149746858212
ra ë lian,ra ë lian,25,0.7552927000532067,0.6565904880110492
ra ë l,ra ë l,25,0.767402428042858,0.6416445707488411
adi da samraj,adi da samraj,25,0.8005929839392444,0.5994609370358516
shaykhism,shaykhism,24,0.7946433706862227,0.6081636973313629
aga khan,aga khan,25,0.8057975862079698,0.592684205616195
adi shakti,adi shakti,25,0.8019078801194449,0.5977529044772456
tong il kyo,tong il kyo,25,0.7899695487339795,0.6131570326502567
unifi cation,unifi cation,27,0.8188294462310713,0.597119804475871
manson murders,manson murders,24,0.8760364415959172,0.5026723610699041
new age religion,new age religion,19,0.5701320498574838,0.8276497353819328
ritual,ritual,35,0.7460545959927244,0.6659116647032641
mahatma letters,mahatma letters,35,0.8468853589339829,0.5463883299405553
book of dzyan,book of dzyan,24,0.8599291856141947,0.5243637805320276
the principle,the principle,37,0.6169027341721239,0.7875051038092971
criminon,criminon,25,0.8247698435329468,0.567609616536299
xenu narrative,xenu narrative,43,0.8646097433532459,0.5283960806532482
office of special affairs,office of special affairs,36,0.7565022211334819,0.6544821354198547
prozac,prozac,35,0.8481959921253654,0.5447352137280225
david miscavige,david miscavige,35,0.8582192178445102,0.5320075048591287
whitehead,whitehead,35,0.825405322354468,0.5731187193320797
free zone,free zone,35,0.7931737901320706,0.6119406315813805
children of jesus and mary,children of jesus and mary,30,0.70576478253535,0.7101764792485206
controversial new religions,controversial new religions,39,0.7033827633264944,0.7108137997244858
the elementary forms of the new religious life,the elementary forms of the new religious life,57,0.6945368643110887,0.7194712419454288
the social sources of denominationalism,the social sources of denominationalism,34,0.7700172077660528,0.6396797088083495
oxford handbook of new religious movements,oxford handbook of new religious movements,39,0.6381583775356008,0.7721983998233233
aris,aris,36,0.8647559440849992,0.5254007244396139
post-soviet russia,post-soviet russia,36,0.837796660334232,0.5591588167638826
soviet,soviet,36,0.7975164354119274,0.6076051758794585
marxist-leninist,marxist-leninist,2,0.7814471265387904,0.6526063907947315
soviet ideology,soviet ideology,43,0.8708686207277164,0.5205473419581762
ussr,ussr,36,0.8047220728179486,0.5991139792499336
chechen,chechen,25,0.8605724177984442,0.5187001477286628
chechnya,chechnya,24,0.8657048368318137,0.5166319324742131
vissarion,vissarion,25,0.8770597620658118,0.49547915715016794
anastasia movement,anastasia movement,39,0.8466320341462042,0.5550474620422498
moscow patriarchate,moscow patriarchate,24,0.8420149066674703,0.5480170617223101
mp,mp,25,0.8164980769876433,0.5786133926296735
pentecostal groups,pentecostal groups,32,0.712035345582799,0.7022501425079399
cms,cms,35,0.8487830822268527,0.5439933818281193
kimbanguist church,kimbanguist church,32,0.7846927222293686,0.6261474150391277
al-qa'ida,al-qa'ida,24,0.7654927121169852,0.6434454128103549
sufi sm,sufi sm,25,0.8046294102719072,0.5942095724615467
bamidele,bamidele,25,0.7778333882388897,0.6285796611410202
wahhabism,wahhabism,24,0.666133571686583,0.753796451612911
morocco,morocco,24,0.8064354878026944,0.5935169309388658
mourides,mourides,25,0.9126797333422287,0.44380588326348486
globalization,globalization,35,0.7573281911253613,0.6532994786661233
order of christ sophia,order of christ sophia,28,0.6979992140212243,0.7165029661940676
stregheria,stregheria,25,0.9053660968349582,0.45458318140325715
modern pagans,modern pagans,31,0.6712185787454065,0.7414067729960082
latvia,latvia,36,0.861893204891043,0.5290361179991132
irm,irm,9,0.7247650832950625,0.698107734359698
claude,claude,35,0.8818456986680786,0.5014136217315943
mass,mass,25,0.7928033743224148,0.6095218368650823
eloha,eloha,25,0.7825103390342081,0.6226649606785151
ra ë lian movement,ra ë lian movement,6,0.6658358673294766,0.7461378230770861
nopedo,nopedo,25,0.869221249313569,0.5065738851285049
renner studies on new religions,renner studies on new religions,39,0.6838807202502116,0.7297932476921559
sai charitable trust,sai charitable trust,23,0.7459285778017927,0.6663563070030856
sai movement,sai movement,23,0.7359671557423297,0.677094802848143
neo-sufi sm,neo-sufi sm,31,0.7692999425517402,0.6441847889227861
transregional neo-sufi sm,transregional neo-sufi sm,39,0.8406091313362307,0.5621763039770501
nrim,nrim,9,0.6731627176648745,0.7426071466002061
romanticism,romanticism,35,0.8070770507187839,0.595384409525584
theist,theist,34,0.7628074066126761,0.6477383103645953
alawiyya,alawiyya,24,0.8084021911727864,0.59105278630074
so,so,25,0.7827573690223569,0.6223512878823022
maryamiyya,maryamiyya,24,0.8159355021716147,0.581560444139239
sedgwick,sedgwick,25,0.89247374613294,0.4733703721017317
satanic milieu,satanic milieu,15,0.6025819357608817,0.801425558896091
esoteric satanism,esoteric satanism,15,0.5595599951640122,0.8357637850673643
peggy nadramia,peggy nadramia,25,0.8735633760466511,0.5004402071485379
contemporary religious satanism,contemporary religious satanism,15,0.6032362146929225,0.8008837710508074
lucifer rising,lucifer rising,35,0.7809529423512386,0.6262557986804512
the cult,the cult,37,0.608668412919145,0.7941406986368582
colin campbell,colin campbell,35,0.8743834095209919,0.5111665557303051
the oxford handbook of new religious movements,the oxford handbook of new religious movements,39,0.6339140627115339,0.775986188974438
contemporary paganism,contemporary paganism,31,0.6280545142311927,0.7799976736827505
handbook of contemporary paganism,handbook of contemporary paganism,31,0.6939014050256548,0.7200995579977452
united lodge of theosophists,united lodge of theosophists,34,0.6532694878948632,0.7608468072674998
iamblichus,iamblichus,25,0.8944249457392371,0.4705443696485147
hargrave jennings,hargrave jennings,35,0.9045700434635406,0.47120451878038205
theosophical society in america,theosophical society in america,34,0.5605686212958487,0.8428985094075292
world teacher,world teacher,35,0.7590083943336118,0.651403570836403
croatia,croatia,25,0.8833893495061342,0.4864473763481033
agni yoga society,agni yoga society,17,0.6947939302212721,0.719449036720835
share international,share international,35,0.827419157433274,0.5706417341770454
the theosophist,the theosophist,34,0.6358986789753223,0.7771762439604923
greenpeace,greenpeace,2,0.7571787987998491,0.6747325350816111
mayan calendar,mayan calendar,25,0.8532250857418938,0.5289070432579805
the da vinci code,the da vinci code,37,0.7451986174347351,0.6726015725049126
jihadism,jihadism,24,0.6796953965143593,0.739636976850564
political islam,political islam,24,0.7533955824123671,0.6576995122954711
salafi,salafi,24,0.7767991026023906,0.629917520168579
jihadi,jihadi,24,0.6903453723070737,0.7283175017278571
wahhabis,wahhabis,24,0.6488935318543175,0.7713842031868106
sunni islam,sunni islam,24,0.7154698994545075,0.7009167030282636
kharijites,kharijites,24,0.8433952781444835,0.5462120144092398
bernard lewis,bernard lewis,35,0.8828508277856758,0.5000939434205349
khaled abou el fadl,khaled abou el fadl,24,0.858532861984071,0.5262257312726183
james a. beckford,james a. beckford,35,0.8853599042759747,0.4967926382813925
airaudi,airaudi,25,0.8534607944799083,0.5285808346158709
alexandrian witchcraft,alexandrian witchcraft,34,0.8011593911385971,0.6040006449872426
da vinci code,da vinci code,35,0.7823575356212619,0.6246220676609494
shembe,shembe,25,0.7768453460745902,0.6298251644913506
peter,peter,35,0.86917764775898,0.5179203536841991
communion and liberation,communion and liberation,35,0.7369274784723535,0.6759842745226636
ecclesia in europa,ecclesia in europa,32,0.7708816539014286,0.6411821880662346
gaudium et spes,gaudium et spes,35,0.8082954503694129,0.5939194378043475
evangelization,evangelization,39,0.7133166495325125,0.700941164205299
l'arche,l'arche,37,0.7916796799429862,0.6256311714990429
john paul ii,john paul ii,24,0.8856388053746987,0.4895487418399474
marian profile,marian profile,35,0.8976024591252589,0.48054922491898466
redemptoris missio,redemptoris missio,32,0.816992153611891,0.5899441216610497
sant'egidio,sant'egidio,25,0.884036610290618,0.4855195007421687
lumen gentium,lumen gentium,35,0.76675524457987,0.6426076084364802
franciscans,franciscans,32,0.7706948742747752,0.6413834852674294
christian initiation,christian initiation,32,0.7572531293105583,0.6557561929381903
trastevere,trastevere,35,0.8440580742397873,0.5499459677146105
st paul,st paul,35,0.864878285263897,0.5234688001535517
consecrated families,consecrated families,32,0.7537585069074274,0.6594515585388512
giussani,giussani,25,0.8852132258164465,0.48383198916666187
the sacramental method of evangelization,the sacramental method of evangelization,32,0.7120527225261087,0.702232724378153
kirkpatrick,kirkpatrick,35,0.8919165745302874,0.4881208383679455
transmission of faith,transmission of faith,32,0.6430844695078454,0.767638165769514
neocatechumenal way,neocatechumenal way,39,0.7081467784562773,0.7060966907313624
roman curia,roman curia,25,0.954499303600481,0.3805134303715434
ecclesial movements,ecclesial movements,39,0.6045133408958222,0.8015292152641087
new age spirituality,new age spirituality,19,0.5350605349066473,0.854293534138384
satanic abuse,satanic abuse,15,0.5601815648748372,0.8352858549737705
skinheads,skinheads,35,0.7585070778757567,0.6519695497719367
former soviet union,former soviet union,36,0.8044492306823707,0.5994368907277883
fsu,fsu,36,0.8754593159478259,0.5117011354391962
east germany,east germany,36,0.8251376312643782,0.5746415988204663
romania,romania,36,0.881616795176316,0.503744318881294
bulgaria,bulgaria,24,0.8702990718471799,0.5104444554493739
japanese nrms,japanese nrms,9,0.556683441174382,0.830976259546296
daily telegraph,daily telegraph,36,0.7954068751471102,0.6100765324309154
easternisation,easternisation,43,0.7966681645128045,0.6099547263759338
new left,new left,35,0.6247258915231397,0.7896748181377256
western culture,western culture,35,0.7890152943171932,0.6168364157838798
ibm,ibm,35,0.8226123447671551,0.5765441707804063
emerge,emerge,35,0.7894461809255573,0.6163304838923016
london personal development centre,london personal development centre,36,0.8185502712017138,0.5826046281481018
denver,denver,35,0.873080756948044,0.5128604022702318
sufi mysticism,sufi mysticism,34,0.7888742340715195,0.6182443073268322
church of religious science/science of mind,church of religious science/science of mind,14,0.6494342726971115,0.7618913136254619
the sociology of religion,the sociology of religion,34,0.7465067286165925,0.6656785434710533
house of lords,house of lords,36,0.7971276727967135,0.6080611529062967
parliament,parliament,36,0.7632240078217948,0.6469689412000559
great britain,great britain,36,0.8056800699349119,0.5979793649227793
white brotherhood,white brotherhood,24,0.7473834392724005,0.664699740824778
le figaro,le figaro,25,0.8287762372855311,0.5622391292978557
christian deviations,christian deviations,39,0.6731582778175376,0.7400012557777231
stuttgart,stuttgart,36,0.8708371201026048,0.5176379036077159
zondervan,zondervan,25,0.8513762146136201,0.5314611266404058
articles of faith,articles of faith,32,0.6814146012141798,0.7321095050152051
arianism,arianism,31,0.7807924570649598,0.6319263615485504
orthodox islam,orthodox islam,24,0.7586578516534191,0.6515274028698486
christian union,christian union,32,0.7424583012417207,0.671283538743022
underground temple,underground temple,7,0.703183053583747,0.7138099601975284
piedmont,piedmont,25,0.9047112996043454,0.4555443651623497
turin,turin,25,0.8277470326527346,0.5636212650933086
valchiusella,valchiusella,25,0.9090833373735324,0.44911607717206065
pearl of great price,pearl of great price,35,0.8437052955344972,0.5503887892907411
kurozumikyo,kurozumikyo,25,0.7087004965627581,0.7118796253390776
seicho no-ie,seicho no-ie,25,0.7665270817244294,0.6427328439803156
sekai kyuseikyo,sekai kyuseikyo,25,0.69071741945268,0.732278089346055
thought reform and the psychology of totalism,thought reform and the psychology of totalism,43,0.7687596735706547,0.6415235310445336
jean merritt,jean merritt,35,0.8566283763416578,0.534036878987231
lasher bill,lasher bill,35,0.8159992763685079,0.584607966237002
return to personal choice,return to personal choice,35,0.7447612036324688,0.667346719776112
american psychological association,american psychological association,36,0.7615113721360459,0.648889657312749
adf,adf,36,0.8243582451341986,0.5755871039621215
garland publishing,garland publishing,35,0.8439601066130782,0.5500689941688972
e. p. dutton,e. p. dutton,35,0.8895494327977136,0.4912591097106729
barbara underwood,barbara underwood,37,0.8547153061759784,0.557392127850921
jugendsekten,jugendsekten,42,0.6670598127200417,0.7455453318147824
ddr,ddr,36,0.8250237722970614,0.5747790929581821
thomas gandow,thomas gandow,25,0.8827943242969754,0.4872981949344549
east german churches,east german churches,32,0.7866096646611145,0.624039334586612
cdu,cdu,36,0.8227222850566631,0.5775685705414189
deo gloria trust,deo gloria trust,32,0.7862576204802058,0.6244270787736423
cic,cic,35,0.8665985280731707,0.5212520206523967
taoist,taoist,34,0.7195035366684075,0.6945454556100756
molko,molko,25,0.8264537313944128,0.5653556523867687
diagnostic and statistical manual of mental disorders,diagnostic and statistical manual of mental disorders,43,0.8004183501876658,0.6056264205383524
neo-nazi,neo-nazi,31,0.7435999171561098,0.6709394435648423
earth first!,earth first!,35,0.7620515528352534,0.6479589278583789
savitri devi,savitri devi,25,0.8749688240763513,0.49844776088823894
national socialist,national socialist,24,0.7635313873419709,0.6457717338120543
bron taylor,bron taylor,35,0.8883345496070759,0.49286601157069215
neo-shamanism,neo-shamanism,31,0.6483228428874025,0.7621960029273946
psychic phenomena,psychic phenomena,2,0.6832464204547068,0.737836310722123
media trickery,media trickery,35,0.7573755632671221,0.653245980471439
gothic subculture,gothic subculture,41,0.8000734526284785,0.6257514519090179
tom metzger,tom metzger,35,0.8405810370792586,0.5543047030627839
chief osiris,chief osiris,35,0.8112220526513727,0.5903928250717333
world union of national socialists,world union of national socialists,36,0.7123942468540555,0.7021338039046066
anp,anp,36,0.873190872095382,0.514618851907315
wuns,wuns,35,0.825596466726367,0.5728838485321781
national socialism,national socialism,24,0.8166497995597165,0.5806557552352964
george lincoln rockwell,george lincoln rockwell,35,0.8805866873200098,0.5030655949832976
"the cult, the cultic milieu and secularization","the cult, the cultic milieu and secularization",41,0.6354511705143829,0.7727624187366544
the cultic milieu,the cultic milieu,41,0.5299678490638627,0.8492369255483054
leon festinger,leon festinger,35,0.8797593379241011,0.5041486502386262
atwa,atwa,25,0.8714325713529484,0.5034538580541259
unabomber,unabomber,35,0.7855531342432743,0.6208933833659467
diggers,diggers,35,0.7617876055175282,0.6482582585155598
wolves,wolves,24,0.8322126581661502,0.5607480986410268
ents,ents,35,0.7810343543513312,0.6261614454090259
elves,elves,24,0.8620247024262779,0.5215640808524835
